 ,Label,Area,X,Y,XM,YM,IntDen,RawIntDen,Slice
1,corner,0,1403.661138,933.682563,1403.893532,933.527614,8.209076,38,49.267576
2,corner,0,476.582463,929.054025,476.640562,928.879730,8.425104,39,49.267576
3,corner,0,477.570139,177.781584,477.570139,177.781584,17.714321,82,49.267576
4,corner,0,1409.703388,180.570315,1409.935782,180.570315,2.376311,11,49.267576
5,center,0,0,0,942.010004,555.189811,0,0,0
6,star,7488.405303,1247.957005,806.872760,1247.841160,806.306484,740061.571871,3425762,0
7,star,7488.405303,523.351802,692.534800,523.766151,692.043119,772658.947528,3576656.000000,0
8,star,7488.405303,1326.971042,666.041858,1326.658559,665.633024,792976.193960,3670705,0
9,star,7488.405303,1231.224620,699.506627,1231.008097,699.012329,807139.441955,3736267,0
