0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.376471	5.687586	41.372248	5.682518	0.003835	21	0.040541	corner
2	0	13.379425	6.041899	13.385338	6.047389	0.005296	29	0.040541	corner
3	0	13.696153	30.735262	13.696153	30.736951	0.009131	50	0.040541	corner
4	0	41.676306	30.531992	41.683063	30.534246	0.008583	47	0.040541	corner
5	0	0	0	27.534200	18.250276	0	0	0	center
6	6.330360	13.973184	23.716575	14.055762	23.687367	328.042979	1796309	0	star
7	6.330360	23.176026	14.108322	23.165499	14.080494	456.192766	2498036	0	star
8	6.330360	30.176132	11.986668	30.184066	12.010539	450.104378	2464697	0	star
9	6.330360	30.635599	13.554259	30.625129	13.525780	430.714274	2358520	0	star
10	6.330360	25.743633	21.108427	25.739693	21.091774	356.985600	1954794	0	star
11	6.330360	18.513794	21.311133	18.500442	21.294688	328.910244	1801058	0	star
12	6.330360	19.311103	18.730013	19.326723	18.696484	337.826328	1849881	0	star
13	6.330360	26.608511	25.324707	26.616509	25.307024	303.751521	1663293	0	star
14	6.330360	37.824897	15.027254	37.826985	14.984318	406.360177	2225161	0	star
15	6.330360	39.216810	22.094929	39.234858	22.023184	342.058560	1873056	0	star
16	6.330360	39.568166	17.919190	39.570112	17.916769	351.559395	1925081	0	star
17	6.330360	29.311254	20.892208	29.309807	20.872084	344.704184	1887543	0	star
18	6.330360	36.851909	8.121744	36.856264	8.137471	339.482514	1858950	0	star
19	6.330360	27.959882	11.256927	27.949646	11.282110	368.689753	2018884	0	star
20	6.330360	20.148953	9.121760	20.150598	9.118400	335.776595	1838657	0	star
