 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,81.000,81,81,325.414,130.098,325.584,130.267,16,0,4,corner
2,0.000,9.000,9,9,1039.422,128.060,1039.592,128.229,16,0,4,corner
3,0.000,29.000,29,29,1042.819,766.659,1042.989,766.829,16,0,4,corner
4,0.000,22.000,22,22,327.339,767.904,327.282,767.848,16,0,4,corner
5,1801.818,54.656,0,115,664.075,557.416,664.084,557.214,0,0,0,star
6,1841.509,56.354,0,116,829.160,464.173,829.064,463.978,0,0,0,star
7,1220.288,60.942,5,126,725.218,399.464,725.248,399.363,0,0,0,star
8,2122.582,54.385,0,125,949.407,636.901,948.784,636.287,0,0,0,star
9,2422.116,49.667,0,127,966.221,706.196,965.877,705.547,0,0,0,star
