 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,25.000,25,25,325.754,130.777,325.923,130.947,22,0,4,corner
2,0.000,32.000,32,32,1038.403,129.079,1038.573,129.248,22,0,4,corner
3,0.000,8.000,8,8,1043.272,765.640,1043.328,765.810,22,0,4,corner
4,0.000,30.000,30,30,327.452,768.017,327.622,768.187,22,0,4,corner
5,1866.894,39.628,0,126,604.291,643.355,604.325,643.005,0,0,0,star
6,1806.202,42.959,0,117,761.224,545.017,761.124,544.669,0,0,0,star
7,1158.789,44.937,0,97,647.601,470.627,647.472,470.632,0,0,0,star
8,1877.393,41.427,0,116,886.056,708.064,885.247,707.485,0,0,0,star
9,1463.746,46.091,3,136,831.538,313.355,831.457,313.162,0,0,0,star
