 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,44.000,44,44,324.961,131.117,324.904,131.286,29,0,4,corner
2,0.000,29.000,29,29,1037.837,129.305,1037.894,129.248,29,0,4,corner
3,0.000,26.000,26,26,1041.234,767.451,1041.290,767.508,29,0,4,corner
4,0.000,5.000,5,5,327.452,768.131,327.622,768.187,29,0,4,corner
5,1856.278,23.008,0,103,529.901,740.503,530.308,740.712,0,0,0,star
6,1929.662,26.071,0,97,686.154,639.279,685.786,638.360,0,0,0,star
7,1902.893,28.192,1,89,565.908,578.815,565.993,578.806,0,0,0,star
8,2148.889,31.180,0,103,747.297,397.426,747.123,397.337,0,0,0,star
9,2141.966,21.913,0,107,837.652,702.459,837.071,701.665,0,0,0,star
