 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,11.000,11,11,333.651,135.600,333.824,135.772,23,0,4,corner
2,0.000,7.000,7,7,1052.365,138.015,1052.537,138.188,23,0,4,corner
3,0.000,24.000,24,24,1052.365,779.785,1052.537,779.958,23,0,4,corner
4,0.000,10.000,10,10,332.271,775.645,332.444,775.817,23,0,4,corner
5,1608.379,33.103,12,61,659.539,563.792,659.812,563.314,0,0,0,star
6,2078.035,28.203,5,76,794.794,752.010,794.787,751.047,0,0,0,star
7,1767.907,31.622,13,68,892.095,313.639,891.835,313.454,0,0,0,star
