 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,176,176,176,333.479,135.772,333.479,135.772,43,0,4,corner
2,0.000,219,219,219,1053.400,138.705,1053.572,138.878,43,0,4,corner
3,0.000,216,216,216,1051.675,780.475,1051.847,780.648,43,0,4,corner
4,0.000,172,172,172,331.926,776.680,332.099,776.852,43,0,4,corner
