 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,2.000,2,2,334.341,135.600,334.514,135.772,41,0,3,corner
2,0.000,5.000,5,5,1052.710,138.360,1052.882,138.533,41,0,3,corner
3,0.000,9.000,9,9,1052.365,780.935,1052.537,780.993,41,0,3,corner
4,0.000,4.000,4,4,331.926,776.680,332.099,776.852,41,0,3,corner
5,2304.827,26.585,0,114,469.941,707.672,472.051,705.802,0,0,0,star
6,1381.468,35.899,2,109,663.162,424.569,663.548,423.887,0,0,0,star
7,1591.235,22.728,0,99,849.655,488.573,849.304,487.982,0,0,0,star
8,1740.525,26.859,0,94,1040.634,358.839,1038.661,357.988,0,0,0,star
