Astronomical twilight begins: 9/12/2013 03:18:29.999
9/12/2013 3:18,m20,SAO087302,158.538,77.822,5.11
9/12/2013 3:18,m22,SAO086003,212.984,69.694,3.84
9/12/2013 3:19,m19,SAO087302,159.537,77.891,5.11
9/12/2013 3:19,m20,SAO087302,159.537,77.891,5.11
9/12/2013 3:19,m22,SAO086003,213.580,69.588,3.84
9/12/2013 3:19,m23,SAO102646,230.651,50.849,5.33
9/12/2013 3:20,m23,SAO102646,230.960,50.699,5.33
9/12/2013 3:20,m24,SAO103033,226.505,59.293,5.52
9/12/2013 3:21,m23,SAO102646,231.268,50.549,5.33
9/12/2013 3:21,m24,SAO103033,226.887,59.152,5.52
9/12/2013 3:22,m23,SAO102646,231.573,50.397,5.33
9/12/2013 3:22,m24,SAO103033,227.267,59.010,5.52
9/12/2013 3:23,m24,SAO103033,227.643,58.868,5.52
9/12/2013 3:26,m23,SAO102725,231.190,50.942,5.03
9/12/2013 3:27,m23,SAO102725,231.498,50.791,5.03
9/12/2013 3:28,m23,SAO102725,231.804,50.639,5.03
9/12/2013 3:37,m17,SAO070917,105.166,68.715,5.82
9/12/2013 3:37,m22,SAO086405,211.551,70.187,6.51
9/12/2013 3:38,m16,SAO090734,87.943,49.997,2.94
9/12/2013 3:38,m17,SAO070917,105.457,68.901,5.82
9/12/2013 3:38,m22,SAO086405,212.165,70.085,6.51
9/12/2013 3:39,m16,SAO090734,88.094,50.191,2.94
9/12/2013 3:39,m17,SAO070917,105.752,69.088,5.82
9/12/2013 3:39,m22,SAO086405,212.774,69.981,6.51
9/12/2013 3:40,m16,SAO090734,88.246,50.384,2.94
9/12/2013 3:40,m17,SAO070917,106.051,69.274,5.82
9/12/2013 3:40,m22,SAO086405,213.377,69.876,6.51
9/12/2013 3:41,m16,SAO090734,88.398,50.577,2.94
9/12/2013 3:41,m17,SAO070917,106.353,69.460,5.82
9/12/2013 3:44,m22,SAO086521,211.055,69.651,5.48
9/12/2013 3:45,m22,SAO086521,211.658,69.550,5.48
9/12/2013 3:46,m19,SAO088071,156.630,77.462,4.64
9/12/2013 3:46,m20,SAO088071,156.630,77.462,4.64
9/12/2013 3:46,m22,SAO086521,212.257,69.448,5.48
9/12/2013 3:47,m19,SAO088071,157.594,77.538,4.64
9/12/2013 3:47,m20,SAO088071,157.594,77.538,4.64
9/12/2013 3:47,m22,SAO086521,212.850,69.343,5.48
9/12/2013 3:48,m19,SAO088071,158.568,77.610,4.64
9/12/2013 3:48,m20,SAO088071,158.568,77.610,4.64
9/12/2013 3:49,m19,SAO088071,159.552,77.679,4.64
9/12/2013 3:49,m20,SAO088071,159.552,77.679,4.64
9/12/2013 3:50,m19,SAO088071,160.547,77.745,4.64
9/12/2013 3:57,m22,SAO086753,211.821,69.351,6.52
9/12/2013 3:59,m21,SAO104087,218.814,64.967,6.17
9/12/2013 4:00,m20,SAO088428,155.922,77.474,4.52
9/12/2013 4:00,m21,SAO104087,219.294,64.845,6.17
9/12/2013 4:00,m22,SAO086843,211.557,69.877,6.23
9/12/2013 4:01,m19,SAO088428,156.882,77.551,4.52
9/12/2013 4:01,m20,SAO088428,156.882,77.551,4.52
9/12/2013 4:01,m21,SAO104087,219.771,64.722,6.17
9/12/2013 4:01,m22,SAO086843,212.163,69.775,6.23
9/12/2013 4:02,m19,SAO088428,157.852,77.626,4.52
9/12/2013 4:02,m20,SAO088428,157.852,77.626,4.52
9/12/2013 4:02,m21,SAO104129,219.975,65.400,5.88
9/12/2013 4:02,m22,SAO086843,212.764,69.671,6.23
9/12/2013 4:03,m15,SAO072366,91.835,58.474,5.98
9/12/2013 4:03,m19,SAO088428,158.834,77.697,4.52
9/12/2013 4:03,m20,SAO088428,158.834,77.697,4.52
9/12/2013 4:03,m21,SAO104129,220.456,65.276,5.88
9/12/2013 4:03,m22,SAO086843,213.360,69.565,6.23
9/12/2013 4:03,m23,SAO103194,231.916,50.937,6.38
9/12/2013 4:04,m15,SAO072366,92.005,58.668,5.98
9/12/2013 4:04,m19,SAO088428,159.826,77.765,4.52
9/12/2013 4:04,m20,SAO088428,159.826,77.765,4.52
9/12/2013 4:04,m22,SAO086930,211.048,69.802,5.93
