Astronomical twilight begins: 9/08/2013 03:25:29.999
9/8/2013 3:25,m16,SAO072095,87.989,50.791,6.32
9/8/2013 3:25,m17,SAO070289,104.704,69.095,6.49
9/8/2013 3:25,m20,SAO087165,156.023,77.759,6.53
9/8/2013 3:26,m17,SAO070289,104.994,69.282,6.49
9/8/2013 3:26,m19,SAO087165,157.003,77.836,6.53
9/8/2013 3:26,m20,SAO087165,157.003,77.836,6.53
9/8/2013 3:27,m17,SAO070289,105.287,69.469,6.49
9/8/2013 3:27,m19,SAO087165,157.994,77.910,6.53
9/8/2013 3:27,m20,SAO087165,157.994,77.910,6.53
9/8/2013 3:28,m18,SAO070917,98.940,64.035,5.82
9/8/2013 3:28,m19,SAO087165,158.996,77.981,6.53
9/8/2013 3:28,m20,SAO087165,158.996,77.981,6.53
9/8/2013 3:28,m22,SAO085941,211.819,70.107,4.95
9/8/2013 3:28,m24,SAO102917,227.142,59.505,5.69
9/8/2013 3:29,m18,SAO070917,99.162,64.226,5.82
9/8/2013 3:29,m22,SAO085941,212.430,70.004,4.95
9/8/2013 3:29,m23,SAO102592,230.678,50.669,6.37
9/8/2013 3:29,m24,SAO102917,227.523,59.363,5.69
9/8/2013 3:30,m18,SAO070917,99.386,64.417,5.82
9/8/2013 3:30,m22,SAO085941,213.035,69.899,4.95
9/8/2013 3:30,m23,SAO102592,230.986,50.519,6.37
9/8/2013 3:30,m24,SAO102917,227.902,59.220,5.69
9/8/2013 3:31,m18,SAO070917,99.613,64.608,5.82
9/8/2013 3:31,m22,SAO086003,211.333,69.975,3.84
9/8/2013 3:31,m23,SAO102592,231.292,50.368,6.37
9/8/2013 3:32,m22,SAO086003,211.943,69.873,3.84
9/8/2013 3:32,m23,SAO102592,231.596,50.217,6.37
9/8/2013 3:33,m22,SAO086003,212.547,69.770,3.84
9/8/2013 3:34,m19,SAO087302,158.809,77.841,5.11
9/8/2013 3:34,m20,SAO087302,158.809,77.841,5.11
9/8/2013 3:34,m22,SAO086003,213.147,69.665,3.84
9/8/2013 3:35,m19,SAO087302,159.811,77.909,5.11
9/8/2013 3:35,m20,SAO087302,159.811,77.909,5.11
9/8/2013 3:35,m23,SAO102646,230.735,50.808,5.33
9/8/2013 3:36,m23,SAO102646,231.044,50.658,5.33
9/8/2013 3:36,m24,SAO103033,226.609,59.255,5.52
9/8/2013 3:37,m23,SAO102646,231.351,50.508,5.33
9/8/2013 3:37,m24,SAO103033,226.990,59.114,5.52
9/8/2013 3:38,m23,SAO102646,231.656,50.356,5.33
9/8/2013 3:38,m24,SAO103033,227.369,58.972,5.52
9/8/2013 3:39,m24,SAO103033,227.745,58.829,5.52
9/8/2013 3:41,m23,SAO102725,230.965,51.051,5.03
9/8/2013 3:42,m23,SAO102725,231.274,50.901,5.03
9/8/2013 3:43,m23,SAO102725,231.581,50.750,5.03
9/8/2013 3:44,m23,SAO102725,231.887,50.598,5.03
9/8/2013 3:53,m17,SAO070917,105.246,68.766,5.82
9/8/2013 3:53,m22,SAO086405,211.718,70.159,6.51
9/8/2013 3:54,m16,SAO090734,87.984,50.050,2.94
9/8/2013 3:54,m17,SAO070917,105.538,68.952,5.82
9/8/2013 3:54,m22,SAO086405,212.331,70.057,6.51
9/8/2013 3:55,m16,SAO090734,88.136,50.243,2.94
9/8/2013 3:55,m17,SAO070917,105.834,69.138,5.82
9/8/2013 3:55,m22,SAO086405,212.938,69.953,6.51
9/8/2013 3:56,m16,SAO090734,88.288,50.437,2.94
9/8/2013 3:56,m17,SAO070917,106.133,69.324,5.82
9/8/2013 3:56,m22,SAO086405,213.540,69.846,6.51
9/8/2013 3:57,m16,SAO090734,88.440,50.630,2.94
9/8/2013 4:00,m22,SAO086521,211.219,69.623,5.48
9/8/2013 4:01,m22,SAO086521,211.821,69.522,5.48
9/8/2013 4:02,m19,SAO088071,156.892,77.483,4.64
9/8/2013 4:02,m20,SAO088071,156.892,77.483,4.64
9/8/2013 4:02,m22,SAO086521,212.418,69.419,5.48
9/8/2013 4:03,m19,SAO088071,157.858,77.557,4.64
