results/m27.t1.img_0073.jaz.stars.txt:1 27 2018/09/20 11:39:46.00 30 HD092125 13.7280 59.7840 -9.6440 6.7768 -9.7036 6.5098 0.2736
results/m27.t1.img_0067.jaz.stars.txt:1 27 2018/09/20 11:27:46.00 30 HD094334 16.4540 47.2140 10.9392 11.4290 10.6891 11.3361 0.2668
results/m28.t2.img_0037.jaz.stars.txt:1 28 2018/09/21 08:12:11.00 30 HD045542 14.7590 75.7340 -9.5536 7.2478 -9.7660 7.0910 0.2641
results/m28.t2.img_0034.jaz.stars.txt:1 28 2018/09/21 08:06:11.00 30 HD042995 17.6250 74.9690 -8.2196 12.1606 -8.1694 11.9017 0.2637
results/m26.t1.img_0004.jaz.stars.txt:1 26 2018/09/21 10:21:42.00 30 HD094334 8.2340 39.2290 -1.9465 -3.7900 -1.6953 -3.8549 0.2595
results/m27.t1.img_0069.jaz.stars.txt:1 27 2018/09/20 11:31:46.00 30 HD098231 5.8330 53.4730 0.7179 -6.6616 0.6668 -6.9133 0.2568
results/m26.t1.img_0018.jaz.stars.txt:1 26 2018/09/21 10:49:43.00 30 HD094334 11.7830 42.9630 -8.1127 2.2140 -7.9989 1.9863 0.2546
results/m26.t1.img_0003.jaz.stars.txt:1 26 2018/09/21 10:19:42.00 30 HD092787 11.4380 38.2590 -0.3538 1.5994 -0.5528 1.4417 0.2540
results/m27.t1.img_0066.jaz.stars.txt:1 27 2018/09/20 11:25:46.00 30 HD095310 12.6360 49.2600 7.6635 4.8523 7.8719 4.9952 0.2527
results/m27.t1.img_0054.jaz.stars.txt:1 27 2018/09/20 10:57:49.00 30 HD090277 10.1500 54.3540 -0.7376 0.6145 -0.9597 0.7323 0.2514
results/m27.t1.img_0071.jaz.stars.txt:1 27 2018/09/20 11:35:46.00 30 HD095310 14.1140 50.5520 5.5099 7.3238 5.5779 7.5627 0.2484
results/m26.t1.img_0023.jaz.stars.txt:1 26 2018/09/21 10:59:43.00 30 HD094334 13.1140 44.2420 -10.2020 4.4987 -10.0130 4.6598 0.2483
results/m28.t2.img_0039.jaz.stars.txt:1 28 2018/09/21 08:16:11.00 30 HD047105 11.5660 78.1490 -13.7158 1.8659 -13.4780 1.8195 0.2422
results/m26.t1.img_0025.jaz.stars.txt:1 26 2018/09/21 11:03:43.00 30 HD094334 13.6560 44.7460 -11.0220 5.4344 -11.0246 5.6705 0.2362
results/m28.t2.img_0046.jaz.stars.txt:1 28 2018/09/21 08:30:12.00 30 HD058207 12.3380 64.0360 9.8849 3.1763 9.7224 3.0058 0.2355
results/m28.t2.img_0044.jaz.stars.txt:1 28 2018/09/21 08:26:12.00 30 HD052973 11.0620 72.3710 -4.0075 0.8635 -4.2146 0.9730 0.2343
results/m27.t1.img_0072.jaz.stars.txt:1 27 2018/09/20 11:37:46.00 30 HD094600 11.5830 55.9910 -3.4305 3.0427 -3.3604 3.2618 0.2301
results/m28.t2.img_0022.jaz.stars.txt:1 28 2018/09/21 07:37:20.00 30 HD044478 10.8330 69.6480 0.5388 0.4741 0.3279 0.5641 0.2293
results/m28.t2.img_0006.jaz.stars.txt:1 28 2018/09/21 07:05:19.00 30 HD037202 12.4150 72.6600 -4.4793 3.1690 -4.6904 3.2490 0.2258
results/m28.t2.img_0015.jaz.stars.txt:1 28 2018/09/21 07:23:19.00 30 HD039587 12.1270 73.5610 -5.9846 2.6903 -6.2018 2.6426 0.2224
results/m27.t1.img_0037.jaz.stars.txt:1 27 2018/09/20 10:23:47.00 30 HD087696 8.7150 51.0760 4.7099 -1.7923 4.7345 -2.0124 0.2214
results/m26.t1.img_0005.jaz.stars.txt:1 26 2018/09/21 10:23:42.00 30 HD092787 11.9190 38.7700 -1.1961 2.4050 -1.0330 2.2558 0.2210
