0 1 338.4419 0.0117 10.2596 0.0230 0.0434 0.8977 2.2930 0.0000 4.7400 0.0000  1000
0 2 340.5659 0.0230 23.9151 0.0227 0.8978 0.3514 2.2900 0.0000 4.7400 0.0000  1000
0 3 322.5320 0.0119 10.6603 0.0584 0.1836 0.9668 2.3100 0.0000 4.7400 0.0000  1000
0 4 323.7481 0.0159 23.8648 0.0126 0.2356 0.8222 2.2990 0.0000 4.7400 0.0000  1000
0 5 306.4036 0.0546 10.2164 0.0206 0.4165 0.8657 2.2990 0.0000 4.7400 0.0000  1000
0 6 307.0813 0.0156 23.7084 0.0365 -0.0636 0.8857 2.3160 0.0000 4.7800 0.0000  1000
0 7 290.5402 0.0274 10.3909 0.0199 0.1176 0.7555 2.3190 0.0000 4.7800 0.0000  1000
0 8 290.4995 0.0317 23.8084 0.0144 0.2334 0.7973 2.3010 0.0000 4.7400 0.0000  1000
0 9 274.5290 0.0150 10.9100 0.0062 0.3352 0.8778 2.3030 0.0000 4.7400 0.0000  1000
0 10 273.9221 0.0203 24.1055 0.0071 0.3956 0.8655 2.2960 0.0000 4.7400 0.0000  1000
0 11 258.5857 0.0208 10.4503 0.0169 0.3150 0.8802 2.3010 0.0000 4.7400 0.0000  1000
0 12 257.2472 0.0209 24.2639 0.0095 0.6694 0.8701 2.2970 0.0000 4.7400 0.0000  1000
0 13 242.5434 0.0246 10.0955 0.0156 0.5294 0.9483 2.2990 0.0000 4.7400 0.0000  1000
0 14 240.5376 0.0157 24.3399 0.0184 0.2227 0.8876 2.3000 0.0000 4.7400 0.0000  1000
0 15 334.1600 0.0609 50.8347 0.0148 0.2368 0.8635 2.2780 0.0000 4.7400 0.0000  1000
0 16 327.3958 0.0187 37.0196 0.0093 0.0839 0.8377 2.2770 0.0000 4.7400 0.0000  1000
0 17 312.2850 0.0130 49.9745 0.0085 0.8371 0.0771 2.3080 0.0000 4.7800 0.0000  1000
0 18 308.9291 0.0173 36.8966 0.0068 0.3242 0.7760 2.2880 0.0000 4.7400 0.0000  1000
0 19 290.5049 0.0168 36.8012 0.0083 0.0970 0.8765 2.2860 0.0000 4.7400 0.0000  1000
0 20 290.6832 0.0302 50.8685 0.0071 -0.1265 0.8519 2.2840 0.0000 4.7400 0.0000  1000
0 21 272.1576 0.0317 36.9261 0.0098 0.5296 0.8731 2.2810 0.0000 4.7400 0.0000  1000
0 22 268.8672 0.0160 50.8729 0.0098 0.1690 0.8560 2.2830 0.0000 4.7400 0.0000  1000
0 23 253.6650 0.0592 36.9028 0.0086 -0.2063 1.6618 2.2810 0.0000 4.7400 0.0000  1000
0 24 247.0489 0.0159 50.8954 0.0090 0.9378 0.8151 2.2850 0.0000 4.7400 0.0000  1000
1 0 198.0457 0.0342 25.4638 0.0694 0.8648 0.9039 3.0000 0.0000 6.1650 0.0000  1000
1 1 198.2382 0.0151 10.5034 0.0090 0.1042 0.8417 3.0000 0.0000 6.0670 0.0000  1000
1 2 180.0484 0.0188 25.8034 0.0090 0.5571 0.8485 3.0000 0.0000 6.1650 0.0000  1000
1 3 180.0390 0.0368 10.5097 0.0538 0.2807 1.0403 3.0000 0.0000 6.0670 0.0000  1000
1 4 162.5537 0.0415 25.8138 0.0111 0.6361 0.4615 3.0000 0.0000 6.0670 0.0000  1000
1 5 162.8375 0.0344 10.6990 0.0082 0.1482 0.7171 3.0000 0.0000 6.0670 0.0000  1000
1 6 143.9260 0.0086 25.6873 0.0151 0.6254 0.8268 3.0000 0.0000 6.1650 0.0000  1000
1 7 144.1661 0.0581 10.5144 0.0426 0.2167 0.9269 3.0000 0.0000 6.0670 0.0000  1000
1 8 126.6648 0.0151 25.7455 0.0086 0.0001 0.8383 3.0000 0.0000 6.1650 0.0000  1000
1 9 126.1989 0.0104 10.5321 0.0122 0.3774 0.1188 3.0000 0.0000 6.0670 0.0000  1000
1 10 107.9966 0.0113 25.6966 0.0526 0.5048 0.7828 3.0000 0.0000 6.1650 0.0000  1000
1 11 108.0006 0.0040 10.5773 0.0043 0.3496 0.0544 3.0000 0.0000 6.0670 0.0000  1000
2 0 64.1545 0.0087 25.5507 0.0098 -0.1066 0.1269 3.0000 0.0000 6.1650 0.0000  1000
2 1 64.1095 0.0085 10.5781 0.0062 -0.1075 0.0467 3.0000 0.0000 6.0670 0.0000  1000
2 2 46.2200 0.0107 25.7527 0.0105 0.1846 0.1672 3.0000 0.0000 6.1650 0.0000  1000
2 3 46.1138 0.0208 10.5966 0.0165 0.0307 0.2381 3.0000 0.0000 6.0670 0.0000  1000
2 4 28.3841 0.0199 25.7531 0.0148 -0.0809 0.7804 3.0000 0.0000 6.1650 0.0000  1000
2 5 28.2549 0.0200 10.4768 0.0125 -0.0202 0.7546 3.0000 0.0000 6.0670 0.0000  1000
2 6 10.3805 0.0099 25.5738 0.0062 0.1366 0.7963 3.0000 0.0000 6.1650 0.0000  1000
2 7 10.5017 0.0123 10.7419 0.0147 0.1004 0.1620 3.0000 0.0000 6.0670 0.0000  1000
2 8 352.3580 0.0139 25.7623 0.0141 0.1756 0.8144 3.0000 0.0000 6.1650 0.0000  1000
2 9 352.3152 0.0205 10.5636 0.0626 -0.1211 0.8688 3.0000 0.0000 6.0670 0.0000  1000
2 10 334.4036 0.0233 25.8697 0.0258 -0.0046 0.8811 3.0000 0.0000 6.1650 0.0000  1000
2 11 334.3888 0.0492 10.4517 0.0191 0.1527 0.8723 3.0000 0.0000 6.0670 0.0000  1000
