180.000 21.479 27217.37385048
180.000 21.843 27216.82821859
180.000 21.506 27217.37109561
180.000 21.892 27216.66859202
180.000 21.609 27217.30455162
180.000 21.878 27216.71638252
180.000 21.642 27217.26471014
180.000 21.924 27216.55758475
180.000 21.796 27216.95974333
180.000 21.958 27216.42775269
180.000 21.571 27217.33952979
180.000 21.546 27217.35567424
180.000 21.927 27216.54300356
180.000 21.547 27217.35494137
180.000 21.606 27217.30805007
180.000 21.651 27217.25268067
180.000 21.578 27217.33368503
180.000 21.731 27217.11168250
180.000 21.977 27216.35018467
180.000 21.723 27217.12814865
180.000 21.623 27217.28902540
180.000 21.924 27216.55705466
180.000 21.558 27217.34825354
180.000 21.912 27216.59848296
180.000 21.693 27217.18527726
180.000 21.693 27217.18531242
180.000 21.876 27216.72193337
180.000 21.849 27216.81011025
180.000 21.872 27216.73462550
180.000 21.795 27216.96116075
180.000 21.722 27217.13157996
180.000 21.807 27216.92961709
180.000 21.536 27217.36077832
180.000 21.582 27217.33059375
180.000 21.606 27217.30809582
180.000 21.562 27217.34593415
180.000 21.880 27216.70926011
180.000 21.581 27217.33109033
180.000 21.931 27216.53117921
180.000 21.913 27216.59439726
180.000 21.534 27217.36178461
180.000 21.527 27217.36466635
180.000 21.942 27216.48841080
180.000 21.603 27217.31108210
180.000 21.616 27217.29692178
180.000 21.488 27217.37359871
180.000 21.628 27217.28234465
180.000 21.717 27217.14029249
180.000 21.487 27217.37366558
180.000 21.528 27217.36432088
180.000 21.664 27217.23262411
180.000 21.801 27216.94737327
180.000 21.890 27216.67766010
180.000 21.493 27217.37317943
180.000 21.503 27217.37167065
180.000 21.848 27216.81035940
180.000 21.525 27217.36525029
180.000 21.781 27216.99840023
180.000 21.902 27216.63323711
180.000 21.557 27217.34882665
180.000 21.729 27217.11563610
180.000 21.780 27217.00115742
180.000 21.638 27217.26986670
180.000 21.855 27216.78976981
180.000 21.710 27217.15506300
180.000 21.901 27216.63919962
180.000 21.621 27217.29081230
180.000 21.545 27217.35616410
180.000 21.896 27216.65667962
180.000 21.782 27216.99453287
180.000 21.673 27217.21914695
180.000 21.673 27217.21920796
180.000 21.712 27217.14952602
180.000 21.808 27216.92783393
180.000 21.604 27217.31008191
180.000 21.481 27217.37384320
180.000 21.978 27216.34544599
180.000 21.509 27217.37033955
180.000 21.973 27216.36395427
180.000 21.958 27216.42612947
180.000 21.487 27217.37360993
180.000 21.960 27216.41746159
180.000 21.938 27216.50351985
180.000 21.844 27216.82248791
180.000 21.911 27216.60217520
180.000 21.772 27217.01922343
180.000 21.741 27217.09166376
180.000 21.531 27217.36304167
180.000 21.763 27217.04103097
180.000 21.737 27217.09958591
180.000 21.807 27216.92972036
180.000 21.689 27217.19252884
180.000 21.905 27216.62301859
180.000 21.856 27216.78862497
180.000 21.766 27217.03485252
180.000 21.846 27216.81918161
180.000 21.689 27217.19215480
180.000 21.597 27217.31724865
180.000 21.810 27216.92060872
180.000 21.866 27216.75520310
180.000 21.690 27217.19015639
180.000 21.509 27217.37034506
180.000 21.732 27217.10960135
180.000 21.635 27217.27382272
180.000 21.944 27216.47990985
180.000 21.660 27217.23902934
180.000 21.614 27217.29970805
180.000 21.923 27216.55912526
180.000 21.674 27217.21774833
180.000 21.486 27217.37366639
180.000 21.550 27217.35335752
180.000 21.707 27217.15954289
180.000 21.621 27217.29133734
180.000 21.602 27217.31160384
180.000 21.938 27216.50399506
180.000 21.746 27217.08103533
180.000 21.552 27217.35230546
180.000 21.601 27217.31343897
180.000 21.668 27217.22684706
180.000 21.758 27217.05329632
180.000 21.723 27217.12831103
180.000 21.662 27217.23664117
180.000 21.753 27217.06543122
180.000 21.635 27217.27383610
180.000 21.629 27217.28184456
180.000 21.491 27217.37334869
180.000 21.676 27217.21395478
180.000 21.548 27217.35435620
180.000 21.646 27217.25864313
180.000 21.717 27217.14033479
180.000 21.522 27217.36631995
180.000 21.964 27216.40163171
180.000 21.586 27217.32681438
180.000 21.483 27217.37380114
180.000 21.757 27217.05536710
180.000 21.841 27216.83325425
180.000 21.564 27217.34478097
180.000 21.717 27217.13991517
180.000 21.501 27217.37197968
180.000 21.829 27216.86886987
180.000 21.686 27217.19722787
180.000 21.537 27217.36035988
180.000 21.688 27217.19385418
180.000 21.623 27217.28824455
180.000 21.704 27217.16536367
180.000 21.791 27216.97178009
180.000 21.831 27216.86338322
180.000 21.732 27217.11005541
180.000 21.903 27216.63166663
180.000 21.859 27216.77636573
180.000 21.629 27217.28171360
180.000 21.861 27216.77123945
180.000 21.601 27217.31321118
180.000 21.611 27217.30297573
180.000 21.626 27217.28546213
180.000 21.760 27217.04901606
180.000 21.762 27217.04363713
180.000 21.809 27216.92556236
180.000 21.845 27216.82065486
180.000 21.799 27216.95164878
180.000 21.970 27216.37569698
180.000 21.526 27217.36517885
180.000 21.772 27217.02027277
180.000 21.483 27217.37382044
180.000 21.702 27217.16856387
180.000 21.677 27217.21292741
180.000 21.843 27216.82722766
180.000 21.710 27217.15432238
180.000 21.515 27217.36879098
180.000 21.644 27217.26218717
180.000 21.867 27216.75165994
180.000 21.905 27216.62450492
180.000 21.589 27217.32423902
180.000 21.903 27216.63159189
180.000 21.581 27217.33105009
180.000 21.920 27216.56882187
180.000 21.552 27217.35246711
180.000 21.878 27216.71512783
180.000 21.572 27217.33841759
180.000 21.703 27217.16705492
180.000 21.581 27217.33108330
180.000 21.645 27217.26076571
180.000 21.531 27217.36282785
180.000 21.973 27216.36550352
180.000 21.538 27217.35985438
180.000 21.545 27217.35643155
180.000 21.606 27217.30742722
180.000 21.745 27217.08206465
180.000 21.894 27216.66385870
180.000 21.493 27217.37309257
180.000 21.831 27216.86198111
180.000 21.882 27216.70408576
180.000 21.699 27217.17436687
180.000 21.851 27216.80131026
180.000 21.752 27217.06622338
180.000 21.959 27216.42166142
180.000 21.604 27217.30998881
180.000 21.905 27216.62265036
180.000 21.666 27217.22961203
180.000 21.618 27217.29471512
180.000 21.663 27217.23475160
180.000 21.590 27217.32365221
180.000 21.484 27217.37379001
180.000 21.524 27217.36575809
180.000 21.525 27217.36552422
180.000 21.693 27217.18482172
180.000 21.765 27217.03638843
180.000 21.716 27217.14267105
180.000 21.682 27217.20451018
180.000 21.492 27217.37323525
180.000 21.734 27217.10529665
180.000 21.587 27217.32584245
180.000 21.796 27216.95984023
180.000 21.602 27217.31209178
180.000 21.560 27217.34692697
180.000 21.727 27217.12106225
180.000 21.740 27217.09233048
180.000 21.602 27217.31147669
180.000 21.861 27216.77162387
180.000 21.777 27217.00657968
180.000 21.760 27217.04834338
180.000 21.675 27217.21592943
180.000 21.614 27217.29942671
180.000 21.658 27217.24195130
180.000 21.563 27217.34521935
180.000 21.576 27217.33549276
180.000 21.539 27217.35937742
180.000 21.665 27217.23218479
180.000 21.847 27216.81442050
180.000 21.717 27217.14007203
180.000 21.837 27216.84367915
180.000 21.531 27217.36291521
180.000 21.780 27217.00135147
180.000 21.592 27217.32125612
180.000 21.645 27217.26076368
180.000 21.547 27217.35509829
180.000 21.633 27217.27712216
180.000 21.725 27217.12545567
180.000 21.876 27216.72173967
180.000 21.751 27217.06964668
180.000 21.760 27217.04927740
180.000 21.558 27217.34852747
180.000 21.646 27217.25890681
180.000 21.977 27216.35039672
180.000 21.930 27216.53383414
180.000 21.675 27217.21597015
180.000 21.735 27217.10384869
180.000 21.637 27217.27127484
180.000 21.893 27216.66463047
180.000 21.944 27216.47986974
180.000 21.615 27217.29797952
180.000 21.820 27216.89462431
180.000 21.747 27217.07696148
180.000 21.542 27217.35764178
180.000 21.839 27216.84025093
180.000 21.688 27217.19364656
180.000 21.889 27216.67959580
180.000 21.502 27217.37180089
180.000 21.732 27217.11096417
180.000 21.845 27216.82208327
180.000 21.665 27217.23216592
180.000 21.820 27216.89434643
180.000 21.725 27217.12504356
180.000 21.947 27216.47024762
180.000 21.951 27216.45400209
180.000 21.675 27217.21517927
180.000 21.522 27217.36639991
180.000 21.860 27216.77526676
180.000 21.687 27217.19574335
180.000 21.717 27217.14009065
180.000 21.948 27216.46556038
180.000 21.726 27217.12237193
180.000 21.525 27217.36548470
180.000 21.831 27216.86140703
180.000 21.601 27217.31281565
180.000 21.785 27216.98707040
180.000 21.894 27216.66404575
180.000 21.526 27217.36487989
180.000 21.562 27217.34586147
180.000 21.913 27216.59439692
180.000 21.626 27217.28488547
180.000 21.918 27216.57804239
180.000 21.852 27216.79998476
180.000 21.723 27217.12871582
180.000 21.724 27217.12656211
180.000 21.934 27216.51720295
180.000 21.722 27217.13160669
180.000 21.597 27217.31691055
180.000 21.618 27217.29506893
180.000 21.859 27216.77800792
180.000 21.786 27216.98406176
180.000 21.609 27217.30465416
180.000 21.544 27217.35661595
180.000 21.800 27216.94932299
180.000 21.500 27217.37208195
180.000 21.890 27216.67596932
180.000 21.661 27217.23764475
180.000 21.895 27216.65805939
180.000 21.769 27217.02689238
180.000 21.871 27216.73988856
180.000 21.687 27217.19565733
180.000 21.595 27217.31836727
180.000 21.484 27217.37376852
180.000 21.511 27217.36980009
180.000 21.958 27216.42642447
180.000 21.687 27217.19506511
180.000 21.876 27216.72434724
180.000 21.685 27217.19995134
180.000 21.491 27217.37329252
180.000 21.868 27216.74759145
180.000 21.535 27217.36127844
180.000 21.954 27216.44158309
180.000 21.776 27217.01050331
180.000 21.799 27216.95235032
180.000 21.887 27216.68503643
180.000 21.924 27216.55464206
180.000 21.952 27216.44901840
180.000 21.660 27217.23870691
180.000 21.861 27216.77110342
180.000 21.934 27216.51807665
180.000 21.679 27217.20953990
180.000 21.692 27217.18709886
180.000 21.787 27216.98256567
180.000 21.724 27217.12733885
180.000 21.950 27216.45667052
180.000 21.882 27216.70286083
180.000 21.656 27217.24561167
180.000 21.719 27217.13565984
180.000 21.799 27216.95192474
180.000 21.585 27217.32801667
180.000 21.630 27217.28066615
180.000 21.723 27217.12765424
180.000 21.652 27217.25035602
180.000 21.640 27217.26754055
180.000 21.573 27217.33806742
180.000 21.968 27216.38591828
180.000 21.932 27216.52661773
180.000 21.922 27216.56252419
180.000 21.815 27216.90702021
180.000 21.563 27217.34486846
180.000 21.559 27217.34771708
180.000 21.964 27216.40353418
180.000 21.729 27217.11634886
180.000 21.772 27217.01905791
180.000 21.699 27217.17511148
180.000 21.849 27216.80867334
180.000 21.574 27217.33743587
180.000 21.485 27217.37375889
180.000 21.830 27216.86493099
180.000 21.798 27216.95349645
180.000 21.709 27217.15692263
180.000 21.779 27217.00293145
180.000 21.481 27217.37384224
180.000 21.887 27216.68539931
180.000 21.906 27216.62234795
180.000 21.552 27217.35233521
180.000 21.937 27216.50840580
180.000 21.482 27217.37383937
180.000 21.737 27217.09893265
180.000 21.486 27217.37368903
180.000 21.838 27216.84291651
180.000 21.544 27217.35657864
180.000 21.798 27216.95349552
180.000 21.970 27216.37814682
180.000 21.874 27216.72856611
180.000 21.744 27217.08360910
180.000 21.776 27217.01127520
180.000 21.648 27217.25675394
180.000 21.600 27217.31413668
180.000 21.813 27216.91398081
180.000 21.734 27217.10581457
180.000 21.763 27217.04155708
180.000 21.618 27217.29515562
180.000 21.539 27217.35942525
180.000 21.742 27217.08876702
180.000 21.605 27217.30921485
180.000 21.883 27216.70143575
180.000 21.953 27216.44660744
180.000 21.877 27216.71986394
180.000 21.712 27217.15006114
180.000 21.715 27217.14412689
180.000 21.722 27217.13099190
180.000 21.946 27216.47104673
180.000 21.838 27216.84121751
180.000 21.762 27217.04305480
180.000 21.580 27217.33203284
180.000 21.803 27216.94070119
180.000 21.896 27216.65565364
180.000 21.905 27216.62506345
180.000 21.795 27216.96278950
180.000 21.555 27217.35034635
180.000 21.601 27217.31245139
180.000 21.940 27216.49488237
180.000 21.929 27216.53752324
180.000 21.781 27216.99879186
180.000 21.958 27216.42401156
180.000 21.872 27216.73547114
180.000 21.526 27217.36506731
180.000 21.557 27217.34907943
180.000 21.605 27217.30918676
180.000 21.769 27217.02663873
180.000 21.688 27217.19352238
180.000 21.877 27216.71899456
180.000 21.838 27216.84244485
180.000 21.794 27216.96581765
180.000 21.867 27216.75142989
180.000 21.730 27217.11424830
180.000 21.949 27216.45938743
180.000 21.606 27217.30822319
180.000 21.570 27217.34010902
180.000 21.586 27217.32693637
180.000 21.626 27217.28530853
180.000 21.575 27217.33618841
180.000 21.606 27217.30742128
180.000 21.526 27217.36516026
180.000 21.789 27216.97641337
180.000 21.548 27217.35443337
180.000 21.700 27217.17321462
180.000 21.719 27217.13681417
180.000 21.490 27217.37340664
180.000 21.751 27217.06936037
180.000 21.682 27217.20353627
180.000 21.609 27217.30418767
180.000 21.562 27217.34596670
180.000 21.736 27217.10067654
180.000 21.585 27217.32799406
180.000 21.508 27217.37050097
180.000 21.684 27217.20086723
180.000 21.804 27216.93734567
180.000 21.538 27217.35983653
180.000 21.493 27217.37311504
180.000 21.579 27217.33324589
180.000 21.513 27217.36937691
180.000 21.759 27217.05024684
180.000 21.700 27217.17196160
180.000 21.592 27217.32120097
180.000 21.759 27217.04997264
180.000 21.766 27217.03486268
180.000 21.790 27216.97567252
180.000 21.788 27216.97876688
180.000 21.896 27216.65590792
180.000 21.765 27217.03570000
180.000 21.894 27216.66136368
180.000 21.506 27217.37110915
180.000 21.721 27217.13237941
180.000 21.663 27217.23536971
180.000 21.610 27217.30387694
180.000 21.617 27217.29592677
180.000 21.978 27216.34443042
180.000 21.897 27216.65173702
180.000 21.500 27217.37209443
180.000 21.892 27216.66825774
180.000 21.658 27217.24202296
180.000 21.595 27217.31904025
180.000 21.490 27217.37342044
180.000 21.978 27216.34457175
180.000 21.525 27217.36522070
180.000 21.582 27217.33053077
180.000 21.954 27216.44286518
180.000 21.851 27216.80261056
180.000 21.584 27217.32883917
180.000 21.838 27216.84110676
180.000 21.514 27217.36909950
180.000 21.799 27216.95061180
180.000 21.765 27217.03711784
180.000 21.957 27216.42880681
180.000 21.712 27217.15021018
180.000 21.642 27217.26413113
180.000 21.939 27216.49963473
180.000 21.758 27217.05393115
180.000 21.936 27216.51133042
180.000 21.739 27217.09438369
180.000 21.539 27217.35946693
180.000 21.558 27217.34861545
180.000 21.610 27217.30347505
180.000 21.779 27217.00173911
180.000 21.870 27216.74146133
180.000 21.849 27216.80827884
180.000 21.679 27217.20948233
180.000 21.693 27217.18525653
180.000 21.737 27217.10011062
180.000 21.609 27217.30453860
180.000 21.821 27216.89125726
180.000 21.528 27217.36426629
180.000 21.781 27216.99729982
180.000 21.785 27216.98745733
180.000 21.495 27217.37288461
180.000 21.664 27217.23378345
180.000 21.651 27217.25235230
180.000 21.693 27217.18522260
180.000 21.498 27217.37245251
180.000 21.899 27216.64526341
180.000 21.951 27216.45229729
180.000 21.659 27217.24093972
180.000 21.929 27216.53754674
180.000 21.656 27217.24482665
180.000 21.656 27217.24574346
180.000 21.535 27217.36101158
180.000 21.630 27217.28014478
180.000 21.752 27217.06755611
180.000 21.733 27217.10862465
180.000 21.652 27217.25063276
180.000 21.925 27216.55162622
180.000 21.890 27216.67586495
180.000 21.883 27216.70124705
180.000 21.843 27216.82737756
180.000 21.744 27217.08356689
180.000 21.501 27217.37194811
180.000 21.788 27216.97929527
180.000 21.814 27216.91043257
180.000 21.541 27217.35839366
180.000 21.853 27216.79503114
180.000 21.850 27216.80510594
180.000 21.506 27217.37096854
180.000 21.839 27216.83983948
180.000 21.633 27217.27700044
180.000 21.572 27217.33843718
180.000 21.567 27217.34250841
180.000 21.721 27217.13183567
180.000 21.528 27217.36430121
180.000 21.802 27216.94448094
180.000 21.572 27217.33875635
180.000 21.801 27216.94605430
180.000 21.742 27217.08851525
180.000 21.749 27217.07344014
180.000 21.930 27216.53277184
180.000 21.489 27217.37351606
180.000 21.491 27217.37335228
180.000 21.830 27216.86592520
180.000 21.677 27217.21271075
180.000 21.604 27217.30961604
180.000 21.694 27217.18307913
180.000 21.508 27217.37049700
180.000 21.790 27216.97419332
180.000 21.674 27217.21671619
180.000 21.565 27217.34402878
180.000 21.695 27217.18149841
180.000 21.637 27217.27083050
180.000 21.725 27217.12413801
180.000 21.664 27217.23348303
180.000 21.762 27217.04474467
180.000 21.814 27216.90994833
180.000 21.500 27217.37209291
180.000 21.716 27217.14317281
180.000 21.592 27217.32155209
180.000 21.576 27217.33573625
180.000 21.544 27217.35701964
180.000 21.847 27216.81487426
180.000 21.500 27217.37207707
180.000 21.860 27216.77485196
180.000 21.875 27216.72630713
180.000 21.527 27217.36474536
180.000 21.484 27217.37379178
180.000 21.877 27216.72071422
180.000 21.921 27216.56573624
180.000 21.970 27216.37600951
180.000 21.654 27217.24762502
180.000 21.909 27216.60946227
180.000 21.725 27217.12473217
180.000 21.756 27217.05801275
180.000 21.503 27217.37158697
180.000 21.864 27216.76078932
180.000 21.751 27217.06792106
180.000 21.893 27216.66471834
180.000 21.610 27217.30323653
180.000 21.705 27217.16313108
180.000 21.526 27217.36480683
180.000 21.771 27217.02310172
180.000 21.817 27216.90257373
180.000 21.897 27216.65396425
180.000 21.488 27217.37354539
180.000 21.601 27217.31292055
180.000 21.651 27217.25290941
180.000 21.863 27216.76361832
180.000 21.937 27216.50599157
180.000 21.493 27217.37313596
180.000 21.752 27217.06725062
180.000 21.589 27217.32402049
180.000 21.544 27217.35655338
180.000 21.710 27217.15421275
180.000 21.914 27216.59198975
180.000 21.780 27217.00087196
180.000 21.552 27217.35193654
180.000 21.920 27216.57042586
180.000 21.918 27216.57627549
180.000 21.593 27217.32048775
180.000 21.941 27216.49160696
180.000 21.764 27217.03784127
180.000 21.615 27217.29779090
180.000 21.660 27217.23933096
180.000 21.827 27216.87527772
180.000 21.795 27216.96273338
180.000 21.504 27217.37136068
180.000 21.758 27217.05182888
180.000 21.757 27217.05623520
180.000 21.583 27217.32952633
180.000 21.638 27217.27067314
180.000 21.950 27216.45548882
180.000 21.610 27217.30387634
180.000 21.579 27217.33299868
180.000 21.864 27216.76150582
180.000 21.652 27217.25043264
180.000 21.696 27217.18009948
180.000 21.728 27217.11906888
180.000 21.773 27217.01846552
180.000 21.859 27216.77769807
180.000 21.542 27217.35757649
180.000 21.551 27217.35261761
180.000 21.513 27217.36927656
180.000 21.706 27217.16136420
180.000 21.546 27217.35580992
180.000 21.804 27216.93850569
180.000 21.794 27216.96363890
180.000 21.515 27217.36858765
180.000 21.743 27217.08632349
180.000 21.585 27217.32772090
180.000 21.614 27217.29963333
180.000 21.803 27216.94206051
180.000 21.841 27216.83288855
180.000 21.773 27217.01691089
180.000 21.742 27217.08790936
180.000 21.639 27217.26928069
180.000 21.799 27216.95036597
180.000 21.490 27217.37344478
180.000 21.554 27217.35127217
180.000 21.837 27216.84449996
180.000 21.787 27216.98145149
180.000 21.748 27217.07522742
180.000 21.737 27217.09976708
180.000 21.843 27216.82790070
180.000 21.545 27217.35635804
180.000 21.684 27217.20032507
180.000 21.730 27217.11339941
180.000 21.726 27217.12306167
180.000 21.831 27216.86175279
180.000 21.867 27216.75146821
180.000 21.864 27216.76107121
180.000 21.937 27216.50652119
180.000 21.962 27216.41158803
180.000 21.962 27216.41139030
180.000 21.695 27217.18183232
180.000 21.959 27216.42197884
180.000 21.763 27217.04035713
180.000 21.799 27216.95087858
180.000 21.653 27217.24956685
180.000 21.750 27217.07041895
180.000 21.802 27216.94409029
180.000 21.638 27217.27032507
180.000 21.858 27216.78152452
180.000 21.648 27217.25692081
180.000 21.877 27216.71836837
180.000 21.704 27217.16543597
180.000 21.906 27216.62225894
180.000 21.632 27217.27820618
180.000 21.657 27217.24303546
180.000 21.529 27217.36367208
180.000 21.528 27217.36424801
180.000 21.543 27217.35715498
180.000 21.974 27216.36115616
180.000 21.587 27217.32633069
180.000 21.666 27217.23060462
180.000 21.871 27216.73801363
180.000 21.746 27217.07944926
180.000 21.898 27216.65024332
180.000 21.638 27217.27043496
180.000 21.760 27217.04866135
180.000 21.921 27216.56734012
180.000 21.917 27216.58007530
180.000 21.875 27216.72654091
180.000 21.807 27216.93058198
180.000 21.598 27217.31581306
180.000 21.795 27216.96268654
180.000 21.604 27217.31005771
180.000 21.877 27216.71963161
180.000 21.530 27217.36344744
180.000 21.650 27217.25335239
180.000 21.821 27216.89053048
180.000 21.873 27216.73235834
180.000 21.642 27217.26460547
180.000 21.608 27217.30555352
180.000 21.889 27216.67817597
180.000 21.748 27217.07649301
180.000 21.712 27217.15071603
180.000 21.876 27216.72269191
180.000 21.785 27216.98649732
180.000 21.797 27216.95541283
180.000 21.898 27216.64764008
180.000 21.545 27217.35624670
180.000 21.962 27216.40998123
180.000 21.693 27217.18485265
180.000 21.702 27217.16833601
180.000 21.751 27217.06875028
180.000 21.871 27216.73927910
180.000 21.524 27217.36563388
180.000 21.571 27217.33967499
180.000 21.820 27216.89372061
180.000 21.485 27217.37372869
180.000 21.826 27216.87705896
180.000 21.634 27217.27555345
180.000 21.603 27217.31048593
180.000 21.840 27216.83719884
180.000 21.811 27216.91838184
180.000 21.823 27216.88414956
180.000 21.912 27216.60034401
180.000 21.746 27217.08059559
180.000 21.493 27217.37315786
180.000 21.839 27216.83832024
180.000 21.691 27217.18941129
180.000 21.883 27216.70103284
180.000 21.730 27217.11416978
180.000 21.901 27216.63771407
180.000 21.926 27216.55006831
180.000 21.489 27217.37347812
180.000 21.807 27216.92933804
180.000 21.542 27217.35785413
180.000 21.487 27217.37364478
180.000 21.631 27217.27954557
180.000 21.562 27217.34613350
180.000 21.512 27217.36957957
180.000 21.866 27216.75421088
180.000 21.536 27217.36083703
180.000 21.895 27216.65881036
180.000 21.973 27216.36507053
180.000 21.611 27217.30266717
180.000 21.837 27216.84389291
180.000 21.779 27217.00387304
180.000 21.559 27217.34791855
180.000 21.950 27216.45847111
180.000 21.748 27217.07576935
180.000 21.852 27216.80052813
180.000 21.507 27217.37072641
180.000 21.570 27217.34018613
180.000 21.582 27217.33061551
180.000 21.970 27216.37954156
180.000 21.846 27216.81777633
180.000 21.498 27217.37247847
180.000 21.652 27217.25139236
180.000 21.483 27217.37381121
180.000 21.581 27217.33117115
180.000 21.880 27216.71051484
180.000 21.497 27217.37258850
180.000 21.668 27217.22724250
180.000 21.824 27216.88266485
180.000 21.959 27216.42357258
180.000 21.747 27217.07832346
180.000 21.676 27217.21403945
180.000 21.485 27217.37373560
180.000 21.841 27216.83379372
180.000 21.969 27216.38037933
180.000 21.615 27217.29777619
180.000 21.772 27217.02088298
180.000 21.647 27217.25807653
180.000 21.799 27216.95220100
180.000 21.725 27217.12359826
180.000 21.574 27217.33741647
180.000 21.794 27216.96380755
180.000 21.951 27216.45420372
180.000 21.508 27217.37049459
180.000 21.526 27217.36488154
