180.000 21.390 27201.93822479
180.000 21.821 27201.22171690
180.000 21.805 27201.27458729
180.000 21.599 27201.78231788
180.000 21.494 27201.90620176
180.000 21.764 27201.40303988
180.000 21.808 27201.26476561
180.000 21.549 27201.85220024
180.000 21.468 27201.92260958
180.000 21.722 27201.52042750
180.000 21.845 27201.13521721
180.000 21.825 27201.20501003
180.000 21.829 27201.19304860
180.000 21.651 27201.68695072
180.000 21.590 27201.79571869
180.000 21.463 27201.92511773
180.000 21.556 27201.84400758
180.000 21.693 27201.59377412
180.000 21.640 27201.70883114
180.000 21.578 27201.81497128
180.000 21.494 27201.90571172
180.000 21.509 27201.89397735
180.000 21.821 27201.21934090
180.000 21.671 27201.64574940
180.000 21.847 27201.12799026
180.000 21.830 27201.19019342
180.000 21.413 27201.93874667
180.000 21.865 27201.05888696
180.000 21.555 27201.84463718
180.000 21.614 27201.75771422
180.000 21.770 27201.38539177
180.000 21.715 27201.54009263
180.000 21.881 27201.00003156
180.000 21.750 27201.44490323
180.000 21.727 27201.50727657
180.000 21.449 27201.93068737
180.000 21.638 27201.71400012
180.000 21.890 27200.96232283
180.000 21.831 27201.18662941
180.000 21.684 27201.61506893
180.000 21.880 27201.00125234
180.000 21.465 27201.92399650
180.000 21.606 27201.77140337
180.000 21.823 27201.21304674
180.000 21.809 27201.26062863
180.000 21.819 27201.22618463
180.000 21.690 27201.60054541
180.000 21.804 27201.27743831
180.000 21.552 27201.84940697
180.000 21.676 27201.63360374
180.000 21.583 27201.80703180
180.000 21.424 27201.93743421
180.000 21.425 27201.93727568
180.000 21.805 27201.27391821
180.000 21.769 27201.38939836
180.000 21.458 27201.92717161
180.000 21.622 27201.74256161
180.000 21.542 27201.86071552
180.000 21.666 27201.65626991
180.000 21.468 27201.92215758
180.000 21.401 27201.93904389
180.000 21.610 27201.76433405
180.000 21.794 27201.30881090
180.000 21.871 27201.03703712
180.000 21.646 27201.69700467
180.000 21.467 27201.92268432
180.000 21.556 27201.84421118
180.000 21.615 27201.75586797
180.000 21.746 27201.45596544
180.000 21.528 27201.87611396
180.000 21.514 27201.88959527
180.000 21.615 27201.75516538
180.000 21.521 27201.88234913
180.000 21.680 27201.62346846
180.000 21.496 27201.90423097
180.000 21.843 27201.14117092
180.000 21.801 27201.28695445
180.000 21.465 27201.92411752
180.000 21.540 27201.86323990
180.000 21.602 27201.77737506
180.000 21.613 27201.75810809
180.000 21.783 27201.34548903
180.000 21.747 27201.45403546
180.000 21.391 27201.93827549
180.000 21.531 27201.87259893
180.000 21.546 27201.85665021
180.000 21.761 27201.41245475
180.000 21.812 27201.24962149
180.000 21.832 27201.18284519
180.000 21.574 27201.81979651
180.000 21.487 27201.91092595
180.000 21.413 27201.93880090
180.000 21.843 27201.14146405
180.000 21.785 27201.33835612
180.000 21.521 27201.88262409
180.000 21.675 27201.63644667
180.000 21.483 27201.91346655
180.000 21.775 27201.37043970
180.000 21.876 27201.01826046
180.000 21.680 27201.62525102
180.000 21.855 27201.09975885
180.000 21.713 27201.54348983
180.000 21.474 27201.91921935
180.000 21.746 27201.45476902
180.000 21.712 27201.54773427
180.000 21.804 27201.27904794
180.000 21.565 27201.83208626
180.000 21.571 27201.82366713
180.000 21.694 27201.59268543
180.000 21.666 27201.65635844
180.000 21.590 27201.79588665
180.000 21.669 27201.64880345
180.000 21.841 27201.14865767
180.000 21.483 27201.91364553
180.000 21.677 27201.63159965
180.000 21.443 27201.93298378
180.000 21.880 27201.00187230
180.000 21.716 27201.53644403
180.000 21.775 27201.36950831
180.000 21.769 27201.38988823
180.000 21.453 27201.92918153
180.000 21.491 27201.90804465
180.000 21.609 27201.76609429
180.000 21.550 27201.85164546
180.000 21.540 27201.86320225
180.000 21.452 27201.92981613
180.000 21.392 27201.93847553
180.000 21.640 27201.70904150
180.000 21.576 27201.81733025
180.000 21.505 27201.89679883
180.000 21.521 27201.88319819
180.000 21.676 27201.63457827
180.000 21.693 27201.59349574
180.000 21.459 27201.92690657
180.000 21.768 27201.39055409
180.000 21.621 27201.74507123
180.000 21.400 27201.93900609
180.000 21.823 27201.21191611
180.000 21.490 27201.90857308
180.000 21.883 27200.99159808
180.000 21.603 27201.77632772
180.000 21.524 27201.88015161
180.000 21.870 27201.04030226
180.000 21.674 27201.63775236
180.000 21.518 27201.88542977
180.000 21.788 27201.32846327
180.000 21.602 27201.77697905
180.000 21.417 27201.93840473
180.000 21.674 27201.63775701
180.000 21.629 27201.72957192
180.000 21.393 27201.93852949
180.000 21.426 27201.93717789
180.000 21.750 27201.44405819
180.000 21.595 27201.78928375
180.000 21.644 27201.70082313
180.000 21.734 27201.48994638
180.000 21.691 27201.59932469
180.000 21.858 27201.08796188
180.000 21.410 27201.93893879
180.000 21.878 27201.00923353
180.000 21.733 27201.49277587
180.000 21.489 27201.90949790
180.000 21.644 27201.70059834
180.000 21.869 27201.04408862
180.000 21.694 27201.59087900
180.000 21.805 27201.27403661
180.000 21.559 27201.83994915
180.000 21.692 27201.59721064
180.000 21.552 27201.84919237
180.000 21.541 27201.86147892
180.000 21.676 27201.63295073
180.000 21.490 27201.90884032
180.000 21.643 27201.70359857
180.000 21.548 27201.85427160
180.000 21.428 27201.93680273
180.000 21.872 27201.03424414
180.000 21.831 27201.18374699
180.000 21.509 27201.89420913
180.000 21.697 27201.58569029
180.000 21.852 27201.10978708
180.000 21.547 27201.85465953
180.000 21.592 27201.79336934
180.000 21.416 27201.93850732
180.000 21.716 27201.53683503
180.000 21.838 27201.16049394
180.000 21.874 27201.02702923
180.000 21.655 27201.67926434
180.000 21.669 27201.64980396
180.000 21.628 27201.73161067
180.000 21.594 27201.79028841
180.000 21.817 27201.23562856
180.000 21.480 27201.91516234
180.000 21.817 27201.23421941
180.000 21.403 27201.93906931
180.000 21.737 27201.48127658
180.000 21.453 27201.92945122
180.000 21.643 27201.70258910
180.000 21.421 27201.93798525
180.000 21.744 27201.46061877
180.000 21.399 27201.93897633
180.000 21.459 27201.92695235
180.000 21.526 27201.87833096
180.000 21.855 27201.09774666
180.000 21.803 27201.28166008
180.000 21.403 27201.93906536
180.000 21.393 27201.93851488
180.000 21.810 27201.25872421
180.000 21.452 27201.92953498
180.000 21.578 27201.81472749
180.000 21.510 27201.89300312
180.000 21.406 27201.93907331
180.000 21.845 27201.13337806
180.000 21.631 27201.72654958
180.000 21.741 27201.46872530
180.000 21.580 27201.81146403
180.000 21.602 27201.77668774
180.000 21.803 27201.28191869
180.000 21.775 27201.36868934
180.000 21.846 27201.13258013
180.000 21.594 27201.79045677
180.000 21.738 27201.47794394
180.000 21.478 27201.91646374
180.000 21.429 27201.93648955
180.000 21.646 27201.69681442
180.000 21.791 27201.32088299
180.000 21.757 27201.42276568
180.000 21.826 27201.20340723
180.000 21.883 27200.99107389
180.000 21.723 27201.51972281
180.000 21.486 27201.91119680
180.000 21.812 27201.25041276
180.000 21.806 27201.27060297
180.000 21.725 27201.51280458
180.000 21.513 27201.89037373
180.000 21.438 27201.93452408
180.000 21.751 27201.44101328
180.000 21.875 27201.02314004
180.000 21.704 27201.56636659
180.000 21.820 27201.22381720
180.000 21.761 27201.41335935
180.000 21.607 27201.76986819
180.000 21.738 27201.47734200
180.000 21.590 27201.79671582
180.000 21.691 27201.59835762
180.000 21.638 27201.71235096
180.000 21.796 27201.30375546
180.000 21.610 27201.76484230
180.000 21.461 27201.92563394
180.000 21.616 27201.75367205
180.000 21.550 27201.85087732
180.000 21.637 27201.71548469
180.000 21.556 27201.84334701
180.000 21.463 27201.92510420
180.000 21.669 27201.65001817
180.000 21.390 27201.93823653
180.000 21.805 27201.27376604
180.000 21.619 27201.74775040
180.000 21.766 27201.39732766
180.000 21.620 27201.74716780
180.000 21.622 27201.74310473
180.000 21.697 27201.58412475
180.000 21.624 27201.73851722
180.000 21.666 27201.65615091
180.000 21.536 27201.86725433
180.000 21.678 27201.62998557
180.000 21.508 27201.89486094
180.000 21.868 27201.04985305
180.000 21.820 27201.22198860
180.000 21.592 27201.79305729
180.000 21.813 27201.24902946
180.000 21.815 27201.24163825
180.000 21.633 27201.72295537
180.000 21.749 27201.44713234
180.000 21.750 27201.44499547
180.000 21.728 27201.50410557
180.000 21.536 27201.86717376
180.000 21.715 27201.53962021
180.000 21.473 27201.91963804
180.000 21.874 27201.02482011
180.000 21.395 27201.93872290
180.000 21.600 27201.78110420
180.000 21.418 27201.93834963
180.000 21.862 27201.07139562
180.000 21.523 27201.88105024
180.000 21.632 27201.72463288
180.000 21.754 27201.43299108
180.000 21.566 27201.83057305
180.000 21.483 27201.91371428
180.000 21.787 27201.33255698
180.000 21.850 27201.11811573
180.000 21.839 27201.15568029
180.000 21.528 27201.87543084
180.000 21.494 27201.90618629
180.000 21.617 27201.75252088
180.000 21.668 27201.65164518
180.000 21.773 27201.37496144
180.000 21.446 27201.93205172
180.000 21.829 27201.19359578
180.000 21.728 27201.50507125
180.000 21.550 27201.85070786
180.000 21.719 27201.52804721
180.000 21.532 27201.87137351
180.000 21.779 27201.35913868
180.000 21.604 27201.77387624
180.000 21.483 27201.91345110
180.000 21.502 27201.89977860
180.000 21.442 27201.93338673
180.000 21.816 27201.23828818
180.000 21.807 27201.26707980
180.000 21.821 27201.22085044
180.000 21.886 27200.97672300
180.000 21.726 27201.51050659
180.000 21.690 27201.60218132
180.000 21.805 27201.27398192
180.000 21.845 27201.13551059
180.000 21.577 27201.81575308
180.000 21.877 27201.01389206
180.000 21.575 27201.81837254
180.000 21.864 27201.06388371
180.000 21.661 27201.66731890
