 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,39.000,39,39,334.599,143.203,334.771,143.375,12,0,4,corner
2,0.000,39.000,39,39,1051.761,143.375,1051.818,143.375,12,0,4,corner
3,0.000,169.000,169,169,1052.679,782.796,1052.851,782.969,12,0,4,corner
4,0.000,15.000,15,15,335.632,782.337,335.804,782.280,12,0,4,corner
5,2218.786,36.242,9,73,482.105,674.362,482.564,673.784,0,0,0,star
6,1454.227,53.603,23,79,714.293,516.701,714.269,516.488,0,0,0,star
7,1247.563,62.770,39,90,752.848,410.331,752.733,410.194,0,0,0,star
8,1550.448,65.221,21,95,806.893,348.368,806.818,348.215,0,0,0,star
