 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,64.000,64,64,333.911,144.121,334.083,144.063,1,0,4,corner
2,0.000,76.000,76,76,1051.302,143.891,1051.474,144.063,1,0,4,corner
3,0.000,146.000,146,146,1052.449,782.223,1052.507,782.280,1,0,4,corner
4,0.000,7.000,7,7,335.804,782.108,335.804,782.280,1,0,4,corner
5,2053.123,65.047,12,143,516.873,624.103,517.131,623.354,0,0,0,star
6,1654.728,113.204,59,167,792.435,363.343,792.301,363.219,0,0,0,star
7,1785.314,117.232,38,158,844.415,303.445,844.307,303.243,0,0,0,star
8,1571.304,67.006,19,124,703.278,622.726,703.204,622.284,0,0,0,star
9,1942.682,58.577,0,122,833.399,667.993,833.308,667.429,0,0,0,star
