 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,108,108,108,324.055,131.711,324.225,131.626,2,0,4,corner
2,0.000,154,154,154,1038.403,130.098,1038.573,130.267,2,0,4,corner
3,0.000,78,78,78,1041.715,767.593,1041.630,767.508,2,0,4,corner
4,0.000,31,31,31,326.659,769.150,326.603,769.206,2,0,4,corner
