 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,45.000,45,45,325.527,131.003,325.584,130.947,15,0,4,corner
2,0.000,51.000,51,51,1038.743,129.758,1038.913,129.928,15,0,4,corner
3,0.000,58.000,58,58,1041.121,766.998,1041.290,767.168,15,0,4,corner
4,0.000,5.000,5,5,326.773,768.697,326.942,768.867,15,0,4,corner
5,1929.662,59.440,2,134,676.643,546.885,676.588,546.654,0,0,0,star
6,1827.202,59.930,0,122,837.652,452.454,837.604,452.452,0,0,0,star
7,2378.270,55.568,0,127,959.937,622.974,959.430,622.373,0,0,0,star
8,2497.807,51.782,0,117,976.242,694.986,975.906,694.573,0,0,0,star
