 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,15.000,15,15,324.282,130.890,324.225,130.947,30,0,4,corner
2,0.000,24.000,24,24,1037.611,129.305,1037.554,129.248,30,0,4,corner
3,0.000,31.000,31,31,1042.140,766.772,1042.309,766.829,30,0,4,corner
4,0.000,23.000,23,23,327.452,767.225,327.622,767.168,30,0,4,corner
5,1610.744,25.914,0,95,561.152,585.609,561.260,585.403,0,0,0,star
6,1707.665,23.199,0,106,673.247,651.507,673.132,650.979,0,0,0,star
7,1514.745,29.709,3,99,734.389,412.372,734.142,412.149,0,0,0,star
8,1715.511,20.093,0,99,827.462,713.329,826.828,712.899,0,0,0,star
