 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,13.000,13,13,333.996,136.290,334.169,136.462,21,0,4,corner
2,0.000,6.000,6,6,1052.020,138.015,1052.192,138.188,21,0,4,corner
3,0.000,29.000,29,29,1051.675,780.475,1051.847,780.648,21,0,4,corner
4,0.000,32.000,32,32,332.616,776.680,332.789,776.852,21,0,4,corner
5,1531.472,35.837,13,63,680.414,550.680,680.562,550.287,0,0,0,star
6,2035.296,29.750,7,82,813.944,742.521,813.518,741.500,0,0,0,star
7,1728.977,33.766,1,71,915.557,302.426,915.412,302.365,0,0,0,star
