 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,4.000,4,4,333.996,135.945,334.169,136.117,39,0,3,corner
2,0.000,1.000,1,1,1052.825,139.050,1052.882,139.223,39,0,3,corner
3,0.000,27.000,27,27,1052.365,780.705,1052.537,780.648,39,0,3,corner
4,0.000,9.000,9,9,331.926,776.335,332.099,776.507,39,0,3,corner
5,2175.061,11.250,0,48,486.848,692.663,489.127,690.848,0,0,0,star
6,1483.732,14.223,1,40,684.727,412.838,685.076,412.213,0,0,0,star
7,1425.516,8.889,0,33,872.600,478.740,871.988,478.270,0,0,0,star
