 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,20.000,20,20,334.226,136.865,334.169,136.807,32,0,3,corner
2,0.000,5.000,5,5,1052.135,139.165,1052.192,139.223,32,0,3,corner
3,0.000,16.000,16,16,1050.985,780.245,1051.157,780.303,32,0,3,corner
4,0.000,12.000,12,12,332.386,776.105,332.444,776.162,32,0,3,corner
5,2160.537,36.807,6,107,569.312,627.623,570.268,626.355,0,0,0,star
6,1576.116,39.528,5,88,786.513,359.702,786.099,359.443,0,0,0,star
7,1896.720,28.224,3,79,968.693,437.163,968.266,436.753,0,0,0,star
