 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,16.000,16,16,333.996,136.635,334.169,136.807,25,0,3,corner
2,0.000,11.000,11,11,1052.020,137.670,1052.192,137.843,25,0,3,corner
3,0.000,33.000,33,33,1051.675,780.820,1051.847,780.993,25,0,3,corner
4,0.000,18.000,18,18,331.926,776.335,332.099,776.507,25,0,3,corner
5,1692.191,46.355,9,108,639.182,577.938,639.510,577.209,0,0,0,star
6,2015.057,42.825,8,109,778.922,762.878,778.782,763.088,0,0,0,star
7,1592.664,45.119,10,79,868.460,322.438,868.252,322.290,0,0,0,star
8,1761.955,59.308,0,255,1042.359,408.870,1041.293,408.335,0,0,0,star
