 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,17.000,17,17,333.306,135.255,333.479,135.427,35,0,4,corner
2,0.000,8.000,8,8,1052.365,137.325,1052.537,137.498,35,0,4,corner
3,0.000,7.000,7,7,1050.295,779.095,1050.467,779.268,35,0,4,corner
4,0.000,18.000,18,18,333.306,777.025,333.479,777.197,35,0,4,corner
5,2304.351,31.980,2,104,523.077,660.747,525.018,659.403,35,0,4,star
6,1630.046,36.308,2,125,730.790,386.442,730.769,386.341,0,0,0,star
7,1702.905,24.005,0,101,912.970,457.865,912.591,457.474,0,0,0,star
