 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,21.000,21,21,333.996,136.405,334.169,136.462,31,0,3,corner
2,0.000,5.000,5,5,1052.825,137.555,1052.882,137.498,31,0,3,corner
3,0.000,29.000,29,29,1051.215,780.705,1051.157,780.648,31,0,3,corner
4,0.000,8.000,8,8,331.926,776.105,332.099,776.162,31,0,3,corner
5,1899.816,39.035,5,107,580.008,620.550,580.729,619.198,0,0,0,star
6,1666.238,40.827,11,100,796.864,352.628,796.674,352.597,0,0,0,star
7,1900.054,29.979,3,81,978.527,432.850,978.006,432.461,0,0,0,star
