 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,3.000,3,3,320.702,146.437,320.759,146.608,22,0,4,corner
2,0.000,26.000,26,26,1038.746,134.576,1038.917,134.633,22,0,4,corner
3,0.000,93.000,93,93,1049.580,777.805,1049.523,777.862,22,0,4,corner
4,0.000,7.000,7,7,329.826,784.648,329.997,784.705,22,0,4,corner
5,2233.539,21.718,0,67,430.074,557.351,430.404,556.854,0,0,0,star
6,1824.408,30.184,0,82,560.943,513.728,560.880,512.891,0,0,0,star
7,1601.756,27.219,0,85,854.502,429.560,854.366,428.869,0,0,0,star
8,730.231,30.872,0,98,1036.693,591.736,1036.800,591.791,0,0,0,star
