 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,10.000,10,10,321.614,146.437,321.785,146.608,26,0,4,corner
2,0.000,15.000,15,15,1038.746,134.804,1038.917,134.975,26,0,4,corner
3,0.000,21.000,21,21,1050.835,777.349,1050.892,777.520,26,0,4,corner
4,0.000,2.000,2,2,330.168,785.902,330.339,786.073,26,0,4,corner
5,1493.240,19.053,0,84,395.175,609.185,395.113,608.626,0,0,0,star
6,1984.431,27.333,0,84,517.320,557.351,517.594,556.746,0,0,0,star
7,1627.159,25.386,1,93,811.221,468.052,811.194,467.537,0,0,0,star
8,2524.320,26.819,0,83,1015.822,627.148,1014.418,625.062,0,0,0,star
