 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,19.000,19,19,321.614,146.437,321.785,146.608,15,0,4,corner
2,0.000,30.000,30,30,1038.518,136.857,1038.575,137.028,15,0,4,corner
3,0.000,52.000,52,52,1049.352,776.892,1049.523,776.835,15,0,4,corner
4,0.000,3.000,3,3,329.370,785.104,329.313,785.047,15,0,4,corner
5,502.897,26.072,0,67,337.695,697.972,338.117,697.913,0,0,0,star
6,1024.993,23.662,0,78,550.850,630.912,551.190,630.817,0,0,0,star
7,1323.266,27.561,0,71,513.214,483.106,513.259,482.921,0,0,0,star
8,1509.160,38.434,1,88,637.754,437.943,637.417,437.356,0,0,0,star
9,1650.571,29.912,1,94,931.997,368.830,931.798,368.405,0,0,0,star
