 ,Area,Mean,Min,Max,X,Y,XM,YM,Slice,Counter,Count
1,0.000,6.000,6,6,324.694,145.411,324.865,145.582,44,0,4,corner
2,0.000,14.000,14,14,1042.852,136.515,1043.023,136.686,44,0,4,corner
3,0.000,62.000,62,62,1051.063,778.033,1051.234,778.204,44,0,4,corner
4,0.000,7.000,7,7,332.221,784.876,332.392,785.047,44,0,4,corner
5,2068.599,15.145,0,74,608.843,671.798,609.046,670.909,0,0,0,star
